"","x"
"CD84",0.886363636363638
"NUAK2",0.886363636363638
"MEMO1",0.886363636363638
"ZRANB3",0.886363636363638
"NMUR1",0.886363636363638
"RP11-91G21.1",0.886363636363638
"CXCL1",0.886363636363638
"HMGXB3",0.886363636363638
"ADAM19",0.886363636363638
"SLC34A1",0.886363636363638
"BTN3A2",0.886363636363638
"RP11-356I2.4",0.886363636363638
"PACRG",0.886363636363638
"PEX1",0.886363636363638
"VIPR2",0.886363636363638
"SNX16",0.886363636363638
"SH2D3C",0.886363636363638
"DCLRE1C",0.886363636363638
"RUFY2",0.886363636363638
"DUSP8",0.886363636363638
"GLT8D2",0.886363636363638
"DPF3",0.886363636363638
"IGF1R",0.886363636363638
"PALB2",0.886363636363638
"KIAA0753",0.886363636363638
"RAB27B",0.886363636363638
"NAPSA",0.886363636363638
"NAT14",0.886363636363638
"SSC5D",0.886363636363638
"GNB1L",0.886363636363638
"XXbac-B135H6.18",0.886363636363638
"LINC01125",0.886363636363638
"PIGZ",0.886363636363638
"ARHGAP24",0.886363636363638
"SLC6A19",0.886363636363638
"FAM78A",0.886363636363638
"PTPRO",0.886363636363638
"ZFP3",0.886363636363638
"RP11-318L16.6",0.886363636363638
"CCDC66",0.886363636363638
"TRAPPC13",0.886363636363638
"PTK7",0.886363636363638
"PLA2G7",0.886363636363638
"QRSL1",0.886363636363638
"ZNF273",0.886363636363638
"ZNF92",0.886363636363638
"CD3D",0.886363636363638
"GRAMD1B",0.886363636363638
"SETD8",0.886363636363638
"ATXN3",0.886363636363638
"ZSCAN32",0.886363636363638
"TSNAXIP1",0.886363636363638
"CDR2L",0.886363636363638
"L3MBTL1",0.886363636363638
"TSHZ2",0.886363636363638
"AMH",0.886363636363638
"CYP2S1",0.886363636363638
"ZNF528",0.886363636363638
"LUZP1",0.886363636363639
"RLF",0.886363636363639
"RGS16",0.886363636363639
"ARL6",0.886363636363639
"ANXA3",0.886363636363639
"SKAP2",0.886363636363639
"PCSK1N",0.886363636363639
"GINS3",0.886363636363639
"ZBTB32",0.886363636363639
"FAM83F",0.886363636363639
"EPHB6",0.886363636363639
"RIN1",0.886363636363639
"AMIGO2",0.886363636363639
"RPGRIP1L",0.886363636363639
"TMEM256-PLSCR3",0.886363636363639
"CTD-2086O20.3",0.886363636363639
"ZNF607",0.886363636363639
"ZNF549",0.886363636363639
"AC114730.3",0.886363636363639
"FLRT2",0.886363636363639
"XRCC4",0.886363636363639
"ACTR3B",0.886363636363639
"CXorf57",0.886363636363639
"PDE11A",0.886363636363639
"ANGPT2",0.886363636363639
"RALGPS1",0.886363636363639
"SPN",0.886363636363639
"STK32C",0.88636363636364
"RFTN2",0.88636363636364
"EXOG",0.88636363636364
"CSNK1G3",0.88636363636364
"DNAJC3-AS1",0.88636363636364
"DNAH2",0.88636363636364
"AP000473.5",0.88636363636364
"PPP1R3F",0.88636363636364
"LEAP2",0.886381071690991
"IMPA1",0.886417057898223
"ALG8",0.886448169106387
"RPL18A",0.886518266059296
"RPL27A",0.8867065290688
"DNAJC11",0.886762882866293
"ABCC9",0.886778172838753
"PNPLA4",0.886813127677823
"BNIP3",0.887085484869065
"SDHC",0.887088429130519
"KIAA0100",0.887210649527889
"CTBP1",0.887310681661604
"MAP7D1",0.887402554375643
"FXR1",0.887504961810827
"RAPGEF5",0.887529540781918
"ALDH3B1",0.887529540781918
"CDK5RAP3",0.887738840114367
"ETHE1",0.887780200273731
"SNRNP70",0.887784909751034
"RPN2",0.887846924537642
"PEMT",0.888007842244952
"RPL19",0.888282462024092
"COPG1",0.888291931507675
"CLPTM1",0.888306713614601
"CGGBP1",0.888310877970946
"TBC1D17",0.888389927237652
"TMEM19",0.888610180142438
"GRIPAP1",0.888610180142439
"CEP57",0.888755273915046
"ASPH",0.889056731260175
"HADHA",0.889094119605394
"SLC7A2",0.889313634844491
"MXRA7",0.889313758077028
"DDI2",0.889341987930513
"ZMIZ1",0.889462994823931
"CD14",0.889465204749371
"FARP1",0.889528107804486
"C21orf59",0.889580278592375
"ADORA3",0.889580278592375
"ICK",0.889580278592375
"HINT3",0.889786731295735
"PCF11",0.889867699514299
"UNC13D",0.889943982475848
"SLC38A7",0.889943982475848
"CRADD",0.890021367481025
"VPS4B",0.89021673547171
"NLN",0.890250075689018
"USP24",0.89033957600727
"RBM27",0.890383838691223
"DCUN1D3",0.890383838691223
"C1QTNF4",0.890383838691223
"ZBTB3",0.890383838691223
"FBXO33",0.890383838691224
"RP11-122G18.5",0.890383838691224
"DHX8",0.890383838691225
"PTGES2",0.890432479216423
"PRKAR1A",0.890485806739899
"CYB5D1",0.890834727644543
"TSR1",0.890834727644544
"LYRM5",0.890929992274519
"EXOC6B",0.891135426449512
"MZT2B",0.891191709291476
"CPT2",0.891215075816506
"TOPORS-AS1",0.891244009760335
"KRTCAP2",0.891408892489728
"INSIG1",0.891657825666532
"ANKRD46",0.891705155077424
"DVL3",0.891834528452112
"ORAI3",0.891848060441131
"STIM1",0.891870536360521
"IRF2BP1",0.892063897081463
"LHFP",0.892063897081464
"DDT",0.892121730489079
"PPP1R11",0.892482545921789
"RPS4X",0.892578510766241
"MAGOH",0.892633371499389
"SLC47A1",0.892655160804948
"RPL22L1",0.892680211062773
"DCAF7",0.892782300618122
"WLS",0.892835497835498
"USP30-AS1",0.892835497835498
"FCN3",0.892890793292807
"ATXN7L1",0.892975623167155
"GRHL1",0.892975623167155
"BCAP29",0.892975623167155
"ABCA10",0.89300257034632
"TMEM170B",0.89300257034632
"CBFB",0.893002570346321
"ATP5A1",0.893095721370045
"PHYHD1",0.893129035186899
"TMEM245",0.893339018323261
"ADAR",0.89339254755437
"SLC1A2",0.893568461108784
"POSTN",0.893568461108785
"PRRG4",0.893599257884972
"CDKN2AIP",0.893599257884972
"ZNF496",0.893599257884972
"CCL23",0.893599257884972
"DCAF13",0.893599257884973
"PYGL",0.893785302413016
"ISCU",0.893790002242906
"KAT7",0.893806134840356
"INPP5E",0.893806134840356
"RABIF",0.893900540520224
"CBX7",0.894082408636033
"TPRG1L",0.894140367558272
"EIF5B",0.894171595187304
"UBE2V2",0.89421908209003
"TMEM254",0.894236912030756
"ZFP1",0.89424317592654
"CYP4F12",0.89434375186917
"MPC2",0.894467038033919
"SNX3",0.894543549010792
"DNAJC15",0.894552138034272
"HIRIP3",0.894596467815133
"CAPN15",0.894661419463905
"CHCHD5",0.894862222202891
"IDNK",0.89510025998941
"ANXA13",0.895100259989411
"WISP2",0.895100259989411
"DDX23",0.895116450779908
"MT1F",0.895128498510076
"HUS1",0.895187946614281
"HSPB11",0.895210145428807
"ADIPOR2",0.895264094531567
"C1orf43",0.895534065338733
"CYP2C8",0.895553056598748
"LSR",0.895628410553234
"SETX",0.895711503661363
"GNG12",0.895954533006763
"EVA1B",0.895954533006764
"FAM104B",0.89596416249809
"SMURF1",0.895993707233626
"CIZ1",0.896073430422717
"AMOTL2",0.896073430422717
"ADI1",0.896090307514089
"SOAT1",0.896110996530872
"CDK18",0.896130320187608
"STAT3",0.89614887742911
"C1orf168",0.896177914793163
"NFIA",0.896365578443057
"POLM",0.896447474202127
"WIBG",0.896447474202127
"R3HDM2",0.896550810083544
"ABLIM1",0.896569263490531
"PRPS2",0.896569263490531
"ATP6V1F",0.896759843349555
"RDX",0.896784311785222
"ADCK4",0.896876096193476
"SEMA4G",0.896894912475492
"DR1",0.896929214415866
"C7",0.897047011387799
"PSD4",0.897108029347186
"SGSM2",0.897187294369786
"MAPKAPK3",0.897187294369786
"FABP1",0.897222131929607
"SLC28A1",0.89735349487607
"REXO1",0.897421855983999
"C4BPA",0.897646155979546
"ATP5F1",0.897698347128935
"FNIP2",0.897717129980194
"TMEM86B",0.898023853940171
"GPR88",0.898164465345314
"VOPP1",0.898202611108482
"SPARC",0.898203975283942
"SP100",0.898215255044852
"COX14",0.898332215683679
"TAF1",0.89843242694805
"DNAJC17",0.898432426948051
"FASTKD5",0.898432426948051
"SLC17A3",0.898432426948052
"RAMP2",0.898432426948052
"SRRD",0.898432426948053
"USO1",0.898472769666094
"SIGIRR",0.89851761474457
"AFP",0.898544613885578
"ACY1",0.898626819284088
"AIMP2",0.89862681928409
"SCRN2",0.898649463711207
"CD99L2",0.898724641700032
"MINOS1",0.898819912303407
"KIF13B",0.898827063740856
"LDLR",0.89887636136186
"WDR1",0.89890560172122
"IL33",0.89891850860425
"UGGT1",0.89891850860425
"MEGF9",0.89891850860425
"TSC22D1",0.898997556645412
"ATP6V0E2",0.899189950462425
"POLK",0.899282531194295
"DPH2",0.899282531194295
"MED26",0.899282531194295
"SCMH1",0.899282531194296
"NIFK",0.899282531194296
"ATP1B2",0.899282531194296
"MIPEP",0.899282531194296
"C6orf47",0.899282531194296
"ADAM9",0.899282531194296
"TONSL",0.899282531194296
"ITM2A",0.899282531194296
"FAM46A",0.899282531194297
"WDR27",0.899282531194297
"EEF1D",0.899330824666619
"SMARCA5",0.899445599804293
"UNC13B",0.899596983666285
"SKIL",0.899702754142409
"PDGFC",0.899870205099539
"MYO1C",0.899873868305503
"CDK9",0.90001721142119
"TCEB3",0.90006518103109
"ZNF513",0.90006781501519
"C16orf70",0.900073970954632
"HERPUD1",0.900104867074144
"MGAT4B",0.90010509640375
"NECAB2",0.900599791128323
"KLHL22",0.90060910356229
"ALG5",0.90069538670285
"C12orf57",0.900759364404608
"PRDX5",0.900966270590648
"COX6A2",0.901017981271071
"PAH",0.901028515284368
"GLTSCR2",0.901053113765629
"ALDH16A1",0.901272562719019
"BID",0.901285941520659
"GLO1",0.90134348463931
"QSER1",0.901483957219251
"NES",0.901483957219251
"GEMIN8",0.901483957219251
"LY96",0.901483957219251
"WDTC1",0.901483957219251
"TATDN3",0.901483957219252
"MAFG",0.901483957219252
"C3",0.901555808483812
"COQ5",0.901901468601166
"EHD3",0.901903579559164
"COPS8",0.90199354657688
"ETFDH",0.90210060508568
"CKLF",0.902105062428723
"DCK",0.902191558441558
"CPXM2",0.902191558441558
"SERPINA3",0.902191558441558
"NPR1",0.902191558441559
"MSH2",0.902191558441559
"BCL2L11",0.902191558441559
"GPM6A",0.902191558441559
"ZP3",0.902191558441559
"CDK14",0.902191558441559
"ST6GALNAC4",0.902191558441559
"PARP2",0.902191558441559
"MPV17L",0.902191558441559
"MGA",0.902191558441559
"C17orf89",0.902244256798354
"SLC27A3",0.902283315667563
"MEGF8",0.902283736378564
"LIMD1",0.902443462048296
"TSPAN4",0.902493522181046
"DCAF12",0.902764586229951
"TBL1XR1",0.902776803847021
"TRAPPC10",0.90279909484455
"NRBF2",0.90279909484455
"COX11",0.90307568456232
"COBLL1",0.903426768780979
"PGK1",0.903593796449418
"SCG5",0.903617393531569
"C4orf32",0.903617393531569
"PEX14",0.90363619674601
"RNF167",0.903771735312928
"SZRD1",0.903800359840677
"ABLIM3",0.903817656122065
"GRN",0.903826945848734
"CYP21A2",0.903833877271913
"USP3",0.903833877271913
"DAPK3",0.903916177908113
"SLA",0.903916177908114
"GS1-124K5.4",0.903916177908114
"VWA8",0.903985817410506
"POLR3E",0.904017366776326
"ISLR",0.904017366776328
"SLC17A5",0.904017366776329
"GOT2",0.904022119393164
"DECR1",0.90404724387789
"LSM14B",0.904127950454845
"ZNHIT2",0.904127950454846
"NKG7",0.90422607724749
"CDC42EP1",0.904257530401887
"WDR11",0.904268498229784
"F10",0.904320494881103
"SSFA2",0.90435962610623
"ATXN2",0.904527002028138
"RBM18",0.904527002028138
"DGKD",0.904764649690979
"ITGAL",0.904764649690979
"LRCH4",0.904794463410304
"CCT4",0.904808627314536
"FAM35A",0.90490571412215
"BZW1",0.90490759538759
"TIMP1",0.904941416862872
"CCNI",0.904981010773806
"C19orf12",0.905050156695241
"MCM5",0.905052807775054
"HPGD",0.905074414788181
"NCAPH2",0.905110872447171
"SRP72",0.905247926638796
"TAZ",0.905256378362916
"FKBP15",0.905514761314426
"GTF3C3",0.905533008658008
"GATAD2B",0.905533008658009
"LYSMD2",0.905533008658009
"MTPAP",0.905533008658009
"AGPAT6",0.905600857107778
"RNPEP",0.905757554857096
"ATF5",0.905768128051498
"SLC25A27",0.905810190345825
"AKR1C1",0.905842536934438
"APLNR",0.906033053532978
"TCP10L",0.906159286794138
"ACOX2",0.906259827274578
"OXA1L",0.906280214116806
"EIF3M",0.906345037510162
"MPPE1",0.906415702169087
"RCL1",0.906501038607821
"BUD31",0.906533097288325
"ZDHHC12",0.906552763616193
"CFD",0.90675615672733
"ZC3H13",0.906907453800966
"TMF1",0.907159323053006
"SRSF11",0.907255210255944
"NF2",0.907276661067895
"TMEM176A",0.907312051215659
"FAU",0.907376950577572
"CREBL2",0.907429269492332
"SEC24B",0.907457610004431
"UGT2B10",0.907600990841145
"LMNA",0.907683827195677
"RAB17",0.907828339092171
"RP11-595B24.1",0.907928636936627
"FPR3",0.907928636936627
"BDP1",0.907928636936627
"ANAPC10",0.907928636936627
"SLC41A1",0.907928636936627
"PMS1",0.907928636936627
"TMEM86A",0.907928636936628
"DNTTIP1",0.907928636936628
"LINC00342",0.907928636936628
"C2orf88",0.907928636936628
"RP11-477N3.1",0.907928636936628
"R3HCC1L",0.907928636936628
"TESC",0.907928636936628
"RP11-299J3.8",0.907928636936629
"CYHR1",0.908161815866515
"FAM208B",0.908206168831168
"RPP38",0.908206168831168
"TIMM21",0.908206168831168
"STRIP1",0.908206168831169
"HDDC2",0.908206168831169
"YEATS2",0.908206168831169
"C4A",0.908206168831169
"GTPBP3",0.908206168831169
"STARD3NL",0.908206168831169
"CD274",0.908206168831169
"EPC1",0.908206168831169
"BAMBI",0.908206168831169
"RNASEH2B",0.908206168831169
"NCF1",0.90820616883117
"C2orf68",0.90820616883117
"RP11-285F7.2",0.90820616883117
"RP11-370A5.1",0.90820616883117
"DNAJB2",0.908231563008337
"TMEM141",0.908321636324059
"PTK2B",0.90834939280908
"NUDT8",0.908349392809081
"FKBP5",0.908647199019382
"HNRNPDL",0.908996007947861
"PAICS",0.908998645633257
"LRRC59",0.909000002822167
"SCOC",0.909052510078861
"CDHR2",0.909058303168307
"PRDX1",0.909065966217134
"PCBP1",0.909439521481645
"HDGFRP2",0.909473615464994
"ZBTB17",0.909481995277449
"NARG2",0.909481995277449
"EIF5AL1",0.909481995277451
"TFPI2",0.909481995277451
"PXDC1",0.909754245988965
"TMEM109",0.909873683673217
"C19orf10",0.909979911721579
"RXRA",0.910034950938562
"ARHGAP19",0.910319410319408
"ATXN7",0.910319410319409
"CCDC23",0.910319410319409
"PIGB",0.910319410319409
"CALML6",0.910319410319409
"RP1-39G22.7",0.910319410319409
"RP5-1033H22.2",0.910319410319409
"DOK1",0.910319410319409
"TOPBP1",0.910319410319409
"ATG10",0.910319410319409
"MAP7D3",0.910319410319409
"AC051649.6",0.910319410319409
"BRICD5",0.910319410319409
"NKD1",0.910319410319409
"ZNF586",0.910319410319409
"C1orf51",0.910319410319409
"CDC42EP3",0.910319410319409
"CYTIP",0.910319410319409
"CXCL10",0.910319410319409
"SAP30",0.910319410319409
"CD27",0.910319410319409
"CHAMP1",0.910319410319409
"HOMEZ",0.910319410319409
"FADS6",0.910319410319409
"ZSCAN30",0.910319410319409
"JAK3",0.910319410319409
"RP5-1180C10.2",0.91031941031941
"SAMD5",0.91031941031941
"LAT",0.91031941031941
"BBS2",0.91031941031941
"CHRNE",0.91031941031941
"KCTD15",0.91031941031941
"EYA3",0.91031941031941
"ATG4C",0.91031941031941
"CD48",0.91031941031941
"FLVCR1",0.91031941031941
"CLHC1",0.91031941031941
"TMEM87B",0.91031941031941
"AC106876.2",0.91031941031941
"UGT1A6",0.91031941031941
"ANO7",0.91031941031941
"RP11-259K5.2",0.91031941031941
"BMPR1B",0.91031941031941
"UNC5C",0.91031941031941
"HAVCR2",0.91031941031941
"UIMC1",0.91031941031941
"ACHE",0.91031941031941
"TMEM139",0.91031941031941
"LINC01003",0.91031941031941
"MORC4",0.91031941031941
"XIAP",0.91031941031941
"RHOBTB2",0.91031941031941
"SLC10A5",0.91031941031941
"TRPS1",0.91031941031941
"LCN2",0.91031941031941
"C11orf74",0.91031941031941
"CLEC12A",0.91031941031941
"C12orf45",0.91031941031941
"DGKH",0.91031941031941
"NUFIP1",0.91031941031941
"CGRRF1",0.91031941031941
"ADCK1",0.91031941031941
"CCNF",0.91031941031941
"TIGD7",0.91031941031941
"AC009133.14",0.91031941031941
"CEP112",0.91031941031941
"RP11-118B18.1",0.91031941031941
"TWSG1",0.91031941031941
"NANP",0.91031941031941
"CHAF1A",0.91031941031941
"TGFBR3L",0.91031941031941
"ZNF813",0.91031941031941
"RUNX1",0.91031941031941
"GPATCH11",0.91031941031941
"FAM169A",0.91031941031941
"U47924.31",0.91031941031941
"CLEC14A",0.91031941031941
"RP11-690G19.3",0.91031941031941
"KRT19",0.91031941031941
"P2RX6",0.91031941031941
"LCORL",0.91031941031941
"RP11-66N24.3",0.91031941031941
"ARMC7",0.91031941031941
"ING2",0.91031941031941
"RIOK2",0.91031941031941
"MTMR2",0.91031941031941
"H2AFX",0.91031941031941
"AKAP5",0.91031941031941
"MAP2K6",0.91031941031941
"ZNF628",0.91031941031941
"AP001062.7",0.91031941031941
"XPR1",0.91031941031941
"ZBTB41",0.91031941031941
"KIF9",0.91031941031941
"EFCC1",0.91031941031941
"ARL15",0.91031941031941
"AGBL3",0.91031941031941
"RPGR",0.91031941031941
"CRISPLD1",0.91031941031941
"FAM84B",0.91031941031941
"RP11-262H14.4",0.91031941031941
"TLR4",0.91031941031941
"SBF2-AS1",0.91031941031941
"C11orf84",0.91031941031941
"TMEM116",0.91031941031941
"LINC01071",0.91031941031941
"KLF5",0.91031941031941
"NOVA1",0.91031941031941
"PGS1",0.91031941031941
"ZNF600",0.91031941031941
"KCNJ10",0.91031941031941
"PPP1R2",0.91031941031941
"CASP7",0.91031941031941
"C17orf96",0.91031941031941
"MT-ND6",0.91031941031941
"GPATCH3",0.91031941031941
"CEP170",0.91031941031941
"SH3YL1",0.91031941031941
"SCN7A",0.91031941031941
"RP11-391M1.4",0.91031941031941
"TTBK1",0.91031941031941
"NUP43",0.91031941031941
"MYCT1",0.91031941031941
"ATP7A",0.91031941031941
"MFHAS1",0.91031941031941
"TUSC3",0.91031941031941
"RECQL",0.91031941031941
"FAM109A",0.91031941031941
"SBNO1",0.91031941031941
"KCTD12",0.91031941031941
"SLC38A6",0.91031941031941
"ZNF720",0.91031941031941
"DSN1",0.91031941031941
"ETV2",0.91031941031941
"FZD7",0.91031941031941
"SLC10A3",0.91031941031941
"SNAI3-AS1",0.91031941031941
"RNF165",0.91031941031941
"ZNF653",0.91031941031941
"SRSF10",0.91031941031941
"RNF19B",0.91031941031941
"RSBN1",0.91031941031941
"VANGL1",0.91031941031941
"C5orf28",0.91031941031941
"DCP2",0.91031941031941
"TEAD3",0.91031941031941
"ZBTB2",0.91031941031941
"KCTD7",0.91031941031941
"OGN",0.91031941031941
"SLC35G1",0.91031941031941
"LZTS2",0.91031941031941
"KCNQ1",0.91031941031941
"PYROXD1",0.91031941031941
"USP32",0.91031941031941
"IGLON5",0.91031941031941
"ZNF836",0.91031941031941
"ZNF552",0.91031941031941
"TTF2",0.910319410319411
"WIPF1",0.910319410319411
"CARF",0.910319410319411
"FASTKD3",0.910319410319411
"ERMP1",0.910319410319411
"PWWP2B",0.910319410319411
"RAD52",0.910319410319411
"KLHL26",0.910319410319411
"PRMT6",0.910319410319411
"RP11-71H17.9",0.910319410319411
"FBXO5",0.910319410319411
"ANKMY2",0.910319410319411
"DET1",0.910319410319411
"SIRT6",0.910319410319411
"ZNF260",0.910319410319411
"LILRB4",0.910319410319411
"RNASEH1",0.910319410319411
"PQLC3",0.910319410319411
"HECW2",0.910319410319411
"ZBTB49",0.910319410319411
"USP46-AS1",0.910319410319411
"NAF1",0.910319410319411
"SLC9A6",0.910319410319411
"PRR26",0.910319410319411
"TRIM44",0.910319410319411
"RP11-434H6.7",0.910319410319411
"MBLAC2",0.910319410319411
"CLDN23",0.910319410319411
"INTS9",0.910319410319411
"LPCAT4",0.910319410319411
"BCL6B",0.910319410319411
"HOXB3",0.910319410319411
"ZNF133",0.910319410319411
"ETV3",0.910319410319411
"IL1B",0.910319410319411
"DNAH5",0.910319410319411
"CASK",0.910319410319411
"NPM3",0.910319410319411
"RP11-983P16.4",0.910319410319411
"PPIP5K1",0.910319410319411
"CNKSR1",0.910319410319411
"PMEPA1",0.910319410319411
"EFCAB7",0.910319410319411
"SLC44A3",0.910319410319411
"AMOT",0.910319410319411
"CTC1",0.910319410319411
"FXYD3",0.910319410319411
"ADAM11",0.910319410319412
"NDOR1",0.910319410319412
"TRNAU1AP",0.910548128723542
"MED11",0.910563462377519
"COL6A3",0.910808574919003
"HIF1AN",0.910808574919003
"STYX",0.910851396950919
"MLIP",0.910860858820574
"PLSCR1",0.910925655317523
"KCTD21",0.910929299441372
"C3AR1",0.911034721523605
"TRADD",0.911109503172186
"DPH5",0.911137569624586
"ENTPD6",0.911182313267242
"MPPED1",0.911299021106291
"NSUN2",0.911308525222231
"GPNMB",0.911344226425748
"C9orf69",0.911459244577517
"FRMD8",0.91152262208051
"GSK3A",0.911555869541981
"COL1A2",0.911693402179781
"ICT1",0.911739509097581
"LDB2",0.91175120409392
"SLC30A9",0.91179028386467
"VAT1",0.911918398419823
"HDAC2",0.911933068003556
"RAB2A",0.911933852236165
"C19orf66",0.911967012491745
"CCL19",0.912081521582719
"NECAP1",0.912112163804739
"OGFRL1",0.91211216380474
"APOC4",0.91211216380474
"PIGS",0.91211216380474
"OMA1",0.91211216380474
"RP11-252E2.1",0.912112163804741
"NDN",0.912112163804741
"RASSF3",0.912112163804741
"ARL4C",0.912112163804742
"HCFC2",0.912112163804742
"GORASP2",0.912129177004706
"ZKSCAN1",0.912184838959943
"ANKRD17",0.912397509646152
"EEPD1",0.912404863978914
"PRKCA",0.912430732756316
"ME2",0.912462341753541
"TEK",0.912462341753542
"DUSP12",0.912462341753542
"AMBP",0.912567588927822
"SMTN",0.91259159014354
"SMC5",0.912654685381959
"PTMS",0.912668432373739
"DDA1",0.912695089928047
"PRPF31",0.912776996529173
"USP14",0.912893555414169
"ABL1",0.912935704693194
"CHMP4A",0.912953293541061
"MYEOV2",0.913061135037333
"SMAD3",0.913062627442794
"ARF4",0.913065452020913
"SPPL2A",0.913071752562968
"CUX1",0.91310974823553
"CTSA",0.913124877668262
"LURAP1L",0.913203839290027
"DAP3",0.91321544296979
"NCBP1",0.913277042535783
"EEF2",0.913539777192854
"SH3GLB2",0.913570520166686
"PANK1",0.913628702081389
"SEPSECS",0.913666388117145
"APOF",0.913672716777523
"RPL39",0.913679815647012
"YIPF5",0.913828647674392
"MYH14",0.913893721687855
"ROMO1",0.913920184487781
"UBE2L3",0.914035603597087
"KLF9",0.914055312966634
"FGB",0.914066630647002
"NEU4",0.914114716049079
"ABCB4",0.914121339902412
"LARP4B",0.914197008816232
"CCS",0.914227819929313
"EDEM1",0.914294308582471
"ESD",0.914396327184928
"PTGDS",0.914472069828958
"KIAA1033",0.914705154796174
"RP11-2E17.1",0.914714433155325
"XYLT2",0.914714433155325
"KRR1",0.914714433155326
"TMEM189",0.914714433155327
"SOD3",0.914714433155327
"WDR45B",0.91472451133858
"MT-ND4L",0.914764115939722
"PSMD2",0.914784239967778
"ASGR2",0.914883781189775
"HIST1H2BK",0.914998013368868
"RPS5",0.915003043509096
"PPP1R3B",0.915018084485939
"RIC8A",0.915036868365443
"APOA1",0.915118786906342
"HNRNPM",0.915125418365189
"TXNL4B",0.915143356316801
"GOSR2",0.915162135901316
"RPS6KA2",0.915162135901317
"DNAJC9",0.915162135901317
"TIMMDC1",0.915212113195422
"BEND7",0.91523399315738
"RBM22",0.91523399315738
"RTCB",0.915307941957812
"TYSND1",0.915330701537519
"RAPGEF1",0.915387143853845
"ACY3",0.915457873105266
"DCAKD",0.91550785634119
"ING4",0.915517723929183
"RBBP4",0.915529289078645
"SERPINH1",0.915572052658291
"WDR33",0.915621411909821
"GIGYF1",0.915654837533641
"TCERG1",0.915772936740679
"RHBDF2",0.91577293674068
"MSI2",0.91579322638146
"ARHGAP32",0.91579322638146
"BTN2A1",0.915793226381461
"PPP1R14A",0.915793226381461
"USP35",0.915793226381461
"C16orf72",0.915793226381461
"ARL5A",0.915793226381461
"CCDC154",0.915793226381461
"RPS6KA1",0.915793226381461
"PSPN",0.915793226381461
"VPS8",0.915793226381461
"MSR1",0.915793226381461
"SLC22A18AS",0.915793226381461
"SIKE1",0.915793226381462
"ZDHHC24",0.915793226381462
"SLC30A10",0.915793226381462
"VPRBP",0.915793226381462
"SLC25A36",0.915793226381462
"ZBTB11",0.915793226381462
"GCNT2",0.915793226381462
"SNAPC2",0.915793226381462
"POLD1",0.915793226381462
"SATB1",0.915793226381462
"FKTN",0.915793226381462
"RDH5",0.915793226381462
"TMEM255B",0.915793226381462
"DSG1",0.915793226381462
"BRD9",0.915793226381462
"BATF2",0.915793226381462
"VPS18",0.915793226381462
"RAB5C",0.915799259655056
"ROCK2",0.915833893118376
"CCDC92",0.915833893118376
"RGS3",0.916091404739726
"SLC19A2",0.916174791637058
"PER3",0.916358114580238
"APOC3",0.916593762031762
"AGPAT1",0.916607387605542
"TGFBI",0.916611674042603
"GATAD2A",0.916653296414909
"C7orf73",0.916832177600044
"IKBKG",0.91689393939394
"PTRH2",0.91689393939394
"BAIAP2L1",0.916932706700537
"KDSR",0.917103057503208
"ZNHIT1",0.917220046788767
"C16orf58",0.917405994463326
"DAO",0.917466759431045
"ACCS",0.917490831381947
"BICD2",0.917514444686532
"BRD7",0.917517795037474
"C1R",0.917554943052007
"H1FX",0.917790628038842
"WASF2",0.917803444556955
"SERPINA6",0.917850451377305
"EBF4",0.918033377893529
"HDHD2",0.918033900279981
"SYAP1",0.918106588275304
"RNF166",0.918122513008876
"AC011526.1",0.918122513008876
"TAF6",0.918122513008877
"CHRNB1",0.918122513008877
"RP11-390P2.4",0.918122513008877
"CRTC3",0.918122513008877
"NLRX1",0.918122513008878
"UBE3A",0.918122513008878
"SLC16A11",0.918182563234375
"SFSWAP",0.91825298625366
"PLA2G12B",0.918359102414197
"LSM2",0.918376980480126
"BRMS1",0.91879102080715
"FNBP1L",0.918834085073339
"KPNA2",0.918898809523809
"FAM101B",0.91889880952381
"ZNF345",0.91889880952381
"PJA2",0.918937255866075
"CD46",0.919218897801924
"QARS",0.919372253606906
"IL6ST",0.919418964346942
"HMGXB4",0.919441709187153
"LRP5",0.919447048980104
"OARD1",0.919690533859978
"IGFBP1",0.91975098099643
"URI1",0.919755702496308
"KPNA1",0.919828088578089
"MKNK2",0.919857802481473
"POMP",0.91986720305749
"CCDC68",0.919870665223316
"SPIDR",0.919870665223317
"LYSMD3",0.919870665223317
"SNAPC3",0.919870665223317
"RMDN2",0.919870665223317
"IKZF5",0.919870665223317
"SMPD2",0.919870665223318
"DFFA",0.919914632396168
"LRRC40",0.919914632396168
"FBXO22",0.919914632396168
"GOLT1B",0.919914632396168
"GSKIP",0.919914632396168
"SRPK1",0.919914632396169
"FGFR1OP2",0.919914632396169
"STT3A",0.919929542853878
"DHTKD1",0.91994017603223
"HPS5",0.919983695957722
"PTCD3",0.920010237287117
"CDC14B",0.920278685717512
"IVD",0.920323714683286
"CTBS",0.920490707220475
"CPED1",0.920600562846416
"VKORC1",0.920687170061188
"SLC2A2",0.920733806595325
"ARL6IP4",0.920779496744275
"RND3",0.921195129469626
"NAV2",0.921419729704143
"TPRA1",0.921536029506681
"USP47",0.921611597987991
"AASDHPPT",0.921611597987991
"AHCY",0.921637750966962
"GPN2",0.921992376291352
"PSMA7",0.922142758861239
"PLXND1",0.92218444828864
"PSMA1",0.922239555427199
"BPNT1",0.922375267829813
"COL14A1",0.922375267829813
